market_id,demographic1,demographic2
United Kingdom 2013,-35858,2.504
United Kingdom 2013,31951,-1.984
United Kingdom 2013,-1679.7,-2.566
United Kingdom 2013,-7569.8,7.816
United Kingdom 2013,-20805,-9.136
United Kingdom 2013,79215,1.526
United Kingdom 2013,63143,-3.944
United Kingdom 2013,-25280,-4.084
United Kingdom 2013,-9157,-7.372
United Kingdom 2013,-18980,-2.76
United Kingdom 2013,-14408,-7.708
United Kingdom 2013,-42466,5.156
United Kingdom 2013,51614,-5.044
United Kingdom 2013,-40078,-8.81
United Kingdom 2013,9233,-2.38
United Kingdom 2013,-25169,-6.994
United Kingdom 2013,43587,-3.348
United Kingdom 2013,-17602,6.6
United Kingdom 2013,-66974,15.58
United Kingdom 2013,51809,-9.56
United Kingdom 2013,-49260,-5.24
United Kingdom 2013,-56055,-1.792
United Kingdom 2013,-48149,-9.804
United Kingdom 2013,-53849,-7.182
United Kingdom 2013,-26475,-6.534
United Kingdom 2013,-33255,-6.764
United Kingdom 2013,-27377,-5.214
United Kingdom 2013,-4697.3,8.202
United Kingdom 2013,-4836.9,1.154
United Kingdom 2013,-1873.8,-3.622
United Kingdom 2013,-20438,-8.212
United Kingdom 2013,-32341,3.284
United Kingdom 2013,-51793,18.366
United Kingdom 2013,-15146,8.002
United Kingdom 2013,-51507,4.75
United Kingdom 2013,59239,5.31
United Kingdom 2013,-27808,3.504
United Kingdom 2013,-29649,11.016
United Kingdom 2013,-26230,9.434
United Kingdom 2013,109430,2.816
United Kingdom 2013,-18395,9.864
United Kingdom 2013,-12415,-9.474
United Kingdom 2013,-19147,-5.944
United Kingdom 2013,-20280,13.916
United Kingdom 2013,222040,0.628
United Kingdom 2013,-28080,-6.76
United Kingdom 2013,-14308,-5.708
United Kingdom 2013,-7921.8,-5.844
United Kingdom 2013,26314,-8.044
United Kingdom 2013,-2478.1,12.19
United Kingdom 2013,-43967,-3.38
United Kingdom 2013,-16569,-3.994
United Kingdom 2013,-23713,1.652
United Kingdom 2013,-17972,3.6
United Kingdom 2013,-2574,-6.42
United Kingdom 2013,-26691,-1.56
United Kingdom 2013,-55060,6.76
United Kingdom 2013,-1755.2,4.208
United Kingdom 2013,5851.1,3.196
United Kingdom 2013,-50449,-2.182
United Kingdom 2013,-35975,-6.534
United Kingdom 2013,15345,-7.764
United Kingdom 2013,-8877.5,-0.214
United Kingdom 2013,-42497,-0.798
United Kingdom 2013,63683,-8.846
United Kingdom 2013,16626,4.378
United Kingdom 2013,-7947.7,12.788
United Kingdom 2013,-57741,9.284
United Kingdom 2013,-54693,-0.634
United Kingdom 2013,-2146.4,-9.998
United Kingdom 2013,1509.4,-8.25
United Kingdom 2013,869.19,18.31
United Kingdom 2013,-36208,-3.496
United Kingdom 2013,-25949,9.016
United Kingdom 2013,-6229.7,-3.566
United Kingdom 2013,-36270,-8.184
United Kingdom 2013,-11325,-5.136
United Kingdom 2013,25415,-6.474
United Kingdom 2013,-36937,0.056
United Kingdom 2013,-4980.1,4.916
United Kingdom 2013,-28357,2.628
United Kingdom 2013,-26880,-7.76
United Kingdom 2013,-22548,5.292
United Kingdom 2013,-30466,-3.844
United Kingdom 2013,-26986,11.956
United Kingdom 2013,-32378,-1.81
United Kingdom 2013,-35667,-8.38
United Kingdom 2013,6430.9,10.006
United Kingdom 2013,-46013,11.652
United Kingdom 2013,-5501.7,5.6
United Kingdom 2013,-20224,15.58
United Kingdom 2013,6809.4,-5.56
United Kingdom 2013,-27660,-8.24
United Kingdom 2013,137210,14.208
United Kingdom 2013,-29649,-1.804
United Kingdom 2013,-1548.8,-9.182
United Kingdom 2013,-42075,-3.534
United Kingdom 2013,-6854.7,13.236
United Kingdom 2013,-29467,-1.214
United Kingdom 2013,16503,2.202
United Kingdom 2013,-29937,-0.846
United Kingdom 2013,-44774,0.378
United Kingdom 2013,102250,-3.212
United Kingdom 2013,-28161,-2.716
United Kingdom 2013,-54993,0.366
United Kingdom 2013,-28746,-7.998
United Kingdom 2013,16089,-4.25
United Kingdom 2013,-28731,8.31
United Kingdom 2013,-19758,4.504
United Kingdom 2013,-35749,10.016
United Kingdom 2013,-22030,2.434
United Kingdom 2013,-3869.8,5.816
United Kingdom 2013,6374.6,5.864
United Kingdom 2013,-8184.8,8.526
United Kingdom 2013,-35737,1.056
United Kingdom 2013,17120,-8.084
United Kingdom 2013,-41257,-9.372
United Kingdom 2013,-38280,-4.76
United Kingdom 2013,-25508,0.292
United Kingdom 2013,-38066,-6.844
United Kingdom 2013,-26486,3.956
United Kingdom 2013,-37078,7.19
United Kingdom 2013,-23467,-0.38
United Kingdom 2013,67621,-5.994
United Kingdom 2013,-7413.5,-4.348
United Kingdom 2013,74898,-1.4
United Kingdom 2013,57076,-7.42
United Kingdom 2013,-34491,-5.56
United Kingdom 2013,69840,19.76
United Kingdom 2013,-28355,-4.792
United Kingdom 2013,217850,-7.804
United Kingdom 2013,10351,-0.182
United Kingdom 2013,-35375,-1.534
United Kingdom 2013,19545,-7.764
United Kingdom 2013,21923,5.786
United Kingdom 2013,-35597,3.202
United Kingdom 2013,-8836.9,-1.846
United Kingdom 2013,2176.2,2.378
United Kingdom 2013,-34828,5.788
United Kingdom 2013,-12241,-6.716
United Kingdom 2013,-44193,-3.634
United Kingdom 2013,-23846,-9.998
United Kingdom 2013,48089,-5.25
United Kingdom 2013,-14131,12.31
United Kingdom 2013,1591.9,17.504
United Kingdom 2013,-30149,-6.984
United Kingdom 2013,75670,6.434
United Kingdom 2013,-31370,-7.184
United Kingdom 2013,7004.6,1.864
United Kingdom 2013,-15785,-8.474
United Kingdom 2013,20663,-7.944
United Kingdom 2013,-31280,-1.084
United Kingdom 2013,-44567,1.628
United Kingdom 2013,-6549.6,-4.76
United Kingdom 2013,18692,-0.708
United Kingdom 2013,46934,-6.844
United Kingdom 2013,34814,-6.044
United Kingdom 2013,-8378.1,-7.81
United Kingdom 2013,-31167,4.62
United Kingdom 2013,-14069,-7.994
United Kingdom 2013,4986.5,-8.348
United Kingdom 2013,-25602,-0.4
United Kingdom 2013,-6924,-4.42
United Kingdom 2013,-52291,-5.56
United Kingdom 2013,49440,-9.24
Australia 2013,-32905,0.208
Australia 2013,96051,-8.804
Australia 2013,-48049,-5.182
Australia 2013,-14475,9.466
Australia 2013,-28555,4.236
Australia 2013,-43077,8.786
Australia 2013,-13807,5.202
Australia 2013,-38837,1.154
Australia 2013,-35574,-9.622
Australia 2013,75452,-3.212
Australia 2013,-40341,-1.716
Australia 2013,6106.7,-1.634
Australia 2013,9853.6,-3.998
Australia 2013,-24511,-9.25
Australia 2013,-39131,-2.69
Australia 2013,-8008.1,17.504
Australia 2013,487150,-0.984
Australia 2013,-31930,8.434
Australia 2013,-29970,9.816
Australia 2013,81975,3.864
Australia 2013,-41485,3.526
Australia 2013,87563,-3.944
Australia 2013,-29280,12.916
Australia 2013,23843,-3.372
Australia 2013,-17880,-1.76
Australia 2013,-37708,2.292
Australia 2013,-39566,16.156
Australia 2013,-24186,-5.044
Australia 2013,-22578,-7.81
Australia 2013,-10067,-8.38
Australia 2013,-42769,-4.994
Australia 2013,-26213,0.652
Australia 2013,-42202,6.6
Australia 2013,20526,-8.42
Australia 2013,-37731,-7.56
Australia 2013,14640,2.76
Australia 2013,65245,-9.792
Australia 2013,47901,4.196
Australia 2013,-34349,-8.182
Australia 2013,21025,13.466
Australia 2013,-23255,-4.764
Australia 2013,-51577,-1.214
Australia 2013,-2597.3,-1.798
Australia 2013,16103,-3.846
Australia 2013,22226,-7.622
Australia 2013,-7647.7,10.788
Australia 2013,-49191,-2.716
Australia 2013,5906.7,-7.634
Australia 2013,-23346,-8.998
Australia 2013,-50261,-7.25
Australia 2013,46889,5.31
Australia 2013,-33658,-7.496
Australia 2013,-8818.9,4.016
Australia 2013,-19330,-3.566
Australia 2013,-34870,6.816
Australia 2013,-27825,0.864
Australia 2013,57515,-5.474
Australia 2013,34263,-4.944
Australia 2013,-31070,-1.084
Australia 2013,-35757,6.628
Australia 2013,6420.4,2.24
Australia 2013,-41008,3.292
Australia 2013,-9065.8,-0.844
Australia 2013,-37586,1.956
Australia 2013,-21178,0.19
Australia 2013,-43567,2.62
Australia 2013,-37769,5.006
Australia 2013,20087,0.652
Australia 2013,-20202,-1.4
Australia 2013,-61474,-5.42
Australia 2013,-40141,-9.56
Australia 2013,-57560,4.76
Australia 2013,-39755,3.208
Australia 2013,87851,11.196
Australia 2013,-24649,-8.182
Australia 2013,-28375,-8.534
Australia 2013,-38455,5.236
Australia 2013,-45977,-1.214
Australia 2013,-20497,-3.798
Australia 2013,-16137,8.154
Australia 2013,-37874,-3.622
Australia 2013,-36048,-0.212
Australia 2013,-52241,-4.716
Australia 2013,-11993,0.366
Australia 2013,-25646,-7.998
Australia 2013,-21911,-8.25
Australia 2013,69769,-5.69
Australia 2013,3691.9,7.504
Australia 2013,357950,-4.984
Australia 2013,-23230,-9.566
Australia 2013,19730,-9.184
Australia 2013,-5025.4,5.864
Australia 2013,-50685,10.526
Australia 2013,32583,11.056
Australia 2013,-34980,-8.084
Australia 2013,-40457,-8.372
Australia 2013,-26980,13.24
Australia 2013,-7208.2,-6.708
Australia 2013,39734,-5.844
Australia 2013,104210,-2.044
Australia 2013,-5258.1,-6.81
Australia 2013,38433,-9.38
Australia 2013,53931,-7.994
Australia 2013,-34913,-4.348
Australia 2013,-26412,-2.4
Australia 2013,111780,-4.42
Australia 2013,61809,18.44
Australia 2013,-25360,-9.24
Australia 2013,-53755,-8.792
Australia 2013,-35049,5.196
Australia 2013,150550,-8.182
Australia 2013,-22375,-1.534
Australia 2013,32345,3.236
Australia 2013,234920,14.786
Australia 2013,48303,-7.798
Australia 2013,-8236.9,9.154
Australia 2013,19156,-8.622
Australia 2013,-42648,-9.212
Australia 2013,-14741,6.284
Australia 2013,-10493,18.366
Australia 2013,-39746,5.002
Australia 2013,21489,-3.25
Australia 2013,54469,-5.69
Australia 2013,208790,-7.496
Australia 2013,32531,-4.984
Australia 2013,-20730,-1.566
Australia 2013,35230,-7.184
Australia 2013,-3145.4,-5.136
Australia 2013,31015,3.526
Australia 2013,-30837,19.056
Australia 2013,-9780.1,-9.084
Australia 2013,-30157,-0.372
Australia 2013,-33580,-6.76
Australia 2013,-35008,3.292
Australia 2013,-39266,-7.844
Australia 2013,15314,-2.044
Australia 2013,-31728,-4.81
Australia 2013,-39067,7.62
Australia 2013,14331,-2.994
Australia 2013,-37373,-3.348
Australia 2013,-58102,6.6
Australia 2013,114710,-0.42
Australia 2013,-36691,-1.56
Australia 2013,-54160,7.76
Australia 2013,-33845,0.208
Australia 2013,123850,9.196
Australia 2013,110850,-7.182
Australia 2013,73825,-8.534
Australia 2013,16745,-5.764
Australia 2013,46323,12.786
Australia 2013,-10797,-5.798
Australia 2013,-36437,-3.846
Australia 2013,39826,4.378
Australia 2013,-41648,-3.212
Australia 2013,-44341,0.284
Australia 2013,-40793,-2.634
Australia 2013,38254,5.002
Australia 2013,-22111,-7.25
Australia 2013,84169,12.31
Australia 2013,-30208,-6.496
Australia 2013,-24249,-8.984
Australia 2013,-24230,-7.566
Australia 2013,-37860,-6.184
Australia 2013,374.61,-9.136
Australia 2013,-29685,8.526
Australia 2013,19463,-8.944
Australia 2013,-25080,-5.084
Australia 2013,-51957,6.628
Australia 2013,-31980,-2.76
Australia 2013,-4308.2,-4.708
Australia 2013,35034,-5.844
Australia 2013,-30386,-0.044
Australia 2013,-30778,11.19
Australia 2013,-47167,1.62
Australia 2013,7010.9,-6.994
Australia 2013,-11413,-1.348
Australia 2013,-60202,-10.4
Australia 2013,-10224,-5.42
Australia 2013,88349,-0.56
Australia 2013,-16560,-5.24
Australia 2013,-30755,-1.792
Australia 2013,-40549,4.196
Australia 2013,21551,-1.182
Australia 2013,-21975,6.466
Australia 2013,-3054.7,-3.764
Australia 2013,-12477,-3.214
Australia 2013,-11497,7.202
Australia 2013,-35637,-5.846
Australia 2013,11226,9.378
Australia 2013,-46648,-0.212
Australia 2013,32159,-5.716
Australia 2013,-693.29,-9.634
Australia 2013,9183.6,-2.998
Australia 2013,-56711,4.75
Australia 2013,-43731,-7.69
Australia 2013,-9508.1,13.504
Australia 2013,8151.1,2.016
Australia 2013,-19430,-5.566
Australia 2013,30030,0.816
Australia 2013,-30125,-1.136
Australia 2013,-37585,-6.474
Australia 2013,-30537,4.056
Australia 2013,-29780,2.916
Australia 2013,36443,-9.372
Australia 2013,-18780,4.24
Australia 2013,-40508,10.292
Australia 2013,-33366,1.156
Australia 2013,-19086,18.956
Australia 2013,6121.9,17.19
Australia 2013,-39467,1.62
Australia 2013,-23169,8.006
Australia 2013,63487,-0.348
Australia 2013,-39202,6.6
Australia 2013,9326,3.58
Australia 2013,11409,6.44
Australia 2013,-34560,-8.24
Australia 2013,65245,5.208
Australia 2013,-6448.9,-3.804
Australia 2013,-11849,-1.182
Australia 2013,-24075,-8.534
Australia 2013,-35655,-7.764
Australia 2013,-19577,-3.214
Australia 2013,-30997,-3.798
Australia 2013,42063,10.154
Australia 2013,-3773.8,-4.622
Australia 2013,-48248,5.788
Australia 2013,-39141,4.284
Australia 2013,18207,-2.634
Australia 2013,-19746,0.002
Australia 2013,-40211,5.75
Australia 2013,-2730.8,-6.69
Australia 2013,36192,-8.496
Australia 2013,87051,11.016
Australia 2013,370.28,-7.566
Australia 2013,-19970,6.816
Australia 2013,-16525,6.864
Australia 2013,-22785,8.526
Australia 2013,-16437,1.056
Australia 2013,26020,-8.084
Australia 2013,-38417,5.628
Australia 2013,-40480,-6.76
Australia 2013,-40708,6.292
Australia 2013,8734.2,5.156
Australia 2013,7914.4,-1.044
Australia 2013,-32078,-7.81
Australia 2013,81433,-9.38
Australia 2013,-29569,4.006
Australia 2013,-24313,-7.348
Australia 2013,34698,14.6
Australia 2013,-10820,-8.42
Australia 2013,-10341,10.44
Australia 2013,35040,-4.24
Australia 2013,-44155,-5.792
Australia 2013,-4948.9,-3.804
Australia 2013,-26349,-0.182
Australia 2013,-4975.1,4.466
Australia 2013,-7704.7,-3.764
Australia 2013,-49577,-6.214
Australia 2013,-42097,9.202
Australia 2013,-23037,-2.846
Australia 2013,-10074,-3.622
Australia 2013,-40248,4.788
Australia 2013,-47761,5.284
Australia 2013,14307,2.366
Australia 2013,-30546,-9.998
Australia 2013,-14711,-8.25
Australia 2013,-29931,0.31
Australia 2013,-2408.1,5.504
Australia 2013,-37249,-9.984
Australia 2013,-3729.7,-4.566
Australia 2013,-36970,12.816
Australia 2013,-33125,-0.136
Australia 2013,-30922,-8.474
Australia 2013,-17517,-1.944
Australia 2013,-29580,4.916
Australia 2013,-48737,-2.372
Australia 2013,-48580,12.24
Australia 2013,-29208,-8.708
Australia 2013,18934,9.156
Australia 2013,-27586,7.956
Australia 2013,-39478,3.19
Australia 2013,-38067,-6.38
Australia 2013,-36169,-6.994
Australia 2013,-18513,-1.348
Australia 2013,4798.3,-5.4
Australia 2013,92976,-6.42
Australia 2013,5509.4,-6.56
Australia 2013,-55260,1.76
Australia 2013,62235,8.208
Australia 2013,-60849,11.196
Australia 2013,-58249,2.818
Australia 2013,123320,14.466
Australia 2013,-21555,-8.764
Australia 2013,46323,-10.214
Australia 2013,-40897,-4.798
Australia 2013,-26537,-5.846
Australia 2013,30126,-5.622
Australia 2013,-17848,5.788
Australia 2013,21559,-0.716
Australia 2013,-49493,-8.634
Australia 2013,-3746.4,-3.998
Australia 2013,-33011,-6.25
Australia 2013,113670,8.31
Australia 2013,35192,-5.496
Australia 2013,-11049,7.016
Australia 2013,52770,-7.566
Australia 2013,-38070,7.816
Australia 2013,-29225,3.864
Australia 2013,-10985,-8.474
Australia 2013,-28537,0.056
Australia 2013,-28480,2.916
Australia 2013,-51857,10.628
Australia 2013,82020,-3.76
Australia 2013,-6308.2,2.292
Australia 2013,-32466,0.156
Australia 2013,-30386,-7.044
Australia 2013,-7078.1,-4.81
Australia 2013,-30767,3.62
Australia 2013,-33769,11.006
Australia 2013,-34893,-0.348
Australia 2013,38048,-9.4
Australia 2013,35776,-0.42
Australia 2013,-34491,-0.56
Australia 2013,-17060,5.76
Australia 2013,28645,-4.792
Australia 2013,-25549,-2.804
Australia 2013,15151,-6.182
Australia 2013,-36575,2.466
Australia 2013,-10355,-2.764
Australia 2013,-29137,-0.214
Australia 2013,-41697,18.202
Australia 2013,16063,-8.846
Australia 2013,167330,11.378
Australia 2013,93152,2.788
Australia 2013,25779,-5.716
Australia 2013,-41193,-5.634
Australia 2013,113950,9.002
Australia 2013,-20711,11.75
Australia 2013,-26431,11.31
Australia 2013,-9308.1,-6.496
Australia 2013,154450,-7.984
Australia 2013,92270,-4.566
Australia 2013,4430.2,-3.184
Australia 2013,-32325,5.864
Australia 2013,-30285,-3.474
Australia 2013,-6137.3,19.056
Australia 2013,-28480,-1.084
Australia 2013,-19657,-7.372
Australia 2013,-39980,-4.76
Australia 2013,-26808,15.292
Australia 2013,-22666,-0.844
Australia 2013,-11986,8.956
Australia 2013,1921.9,-8.81
Australia 2013,5433,-7.38
Australia 2013,-32669,-9.994
Australia 2013,-38913,-0.348
Australia 2013,80358,6.6
Australia 2013,-9824,-3.42
Australia 2013,-47091,2.44
Australia 2013,-30760,10.76
Australia 2013,-36655,-7.792
Australia 2013,42451,-6.804
Australia 2013,39551,-8.182
Australia 2013,29825,-7.534
Australia 2013,-8454.7,0.236
Australia 2013,-6277.5,-9.214
Australia 2013,37823,11.202
Australia 2013,-10437,3.154
Australia 2013,-37274,-6.622
Australia 2013,11952,3.788
Australia 2013,8158.6,-9.716
Australia 2013,-53473,6.366
Australia 2013,44654,13.002
Australia 2013,-7310.6,-8.25
Australia 2013,-14031,-8.69
Australia 2013,31692,-3.496
Australia 2013,-50149,-9.984
Australia 2013,-31630,6.434
Australia 2013,-38470,11.816
Australia 2013,-29125,8.864
Australia 2013,-10685,-9.474
Australia 2013,25363,4.056
Australia 2013,63920,-7.084
Australia 2013,111940,4.628
Australia 2013,-33580,-1.76
Australia 2013,-39408,20.292
Australia 2013,25234,-8.844
Australia 2013,-32586,2.956
Australia 2013,-13778,-4.81
Australia 2013,-56367,-5.38
Australia 2013,-12369,10.006
Australia 2013,-20713,-1.348
Australia 2013,-38202,5.6
Australia 2013,12226,2.58
Australia 2013,-17941,-4.56
Australia 2013,-17060,-7.24
Australia 2013,3044.8,-0.792
Australia 2013,206250,-6.804
Australia 2013,-34149,17.818
Australia 2013,-25575,-0.534
Australia 2013,4545.3,6.236
Australia 2013,93923,-10.214
Australia 2013,-2717.3,-3.798
Australia 2013,-43637,2.154
Australia 2013,46226,9.378
Australia 2013,-21248,-1.212
Australia 2013,-29337,4.284
Australia 2013,15207,4.366
Australia 2013,573.58,1.002
Australia 2013,75889,-1.25
Australia 2013,-14331,-4.69
Australia 2013,-24588,-0.496
Australia 2013,239950,-4.984
Australia 2013,-25830,5.434
Australia 2013,-32270,-6.184
Australia 2013,38275,-9.136
Australia 2013,-35985,-5.474
Australia 2013,17463,-1.944
Australia 2013,-35080,-0.084
Australia 2013,-30957,-0.372
Australia 2013,25420,-7.76
Australia 2013,-808.25,12.292
Australia 2013,77534,12.156
Australia 2013,-6585.6,13.956
Australia 2013,-2478.1,-2.81
Australia 2013,-9563,-9.38
Australia 2013,-35369,10.006
Australia 2013,2190.5,-6.348
Australia 2013,-25202,8.6
Australia 2013,-66674,-7.42
Australia 2013,34609,-9.56
Australia 2013,3940.3,1.76
Australia 2013,-50255,-9.792
Australia 2013,-41349,5.196
Australia 2013,22151,-9.182
Australia 2013,-375.07,-5.534
Australia 2013,-15355,0.236
Australia 2013,-18077,-10.214
Australia 2013,13403,-4.798
Australia 2013,-32737,-7.846
Australia 2013,-12804,4.378
Australia 2013,201750,-1.212
Australia 2013,36759,-2.716
Australia 2013,5706.7,-9.634
Australia 2013,-39906,5.002
Australia 2013,-55711,-1.25
Australia 2013,-33231,-0.69
Australia 2013,-7994.1,-8.496
Australia 2013,-26249,1.016
Australia 2013,-17830,4.434
Australia 2013,28930,5.816
Australia 2013,-24325,-2.136
Australia 2013,-48685,18.526
Australia 2013,27963,-7.944
Australia 2013,67520,3.916
Australia 2013,-15057,0.628
Australia 2013,-36380,12.24
Australia 2013,-11208,2.292
Australia 2013,-30766,-6.844
Australia 2013,-1185.6,-4.044
Australia 2013,-28078,-8.81
Australia 2013,-19367,2.62
Australia 2013,-18769,-6.994
Australia 2013,-43213,-7.348
Australia 2013,-50202,1.6
Australia 2013,-20624,-5.42
Australia 2013,-44971,-5.56
Australia 2013,-57380,9.76
Australia 2013,63645,0.208
Australia 2013,-68249,11.196
Australia 2013,47581,0.818
Australia 2013,-41175,-0.534
Australia 2013,17045,3.236
Australia 2013,-29577,-7.214
Australia 2013,5502.7,10.202
Australia 2013,-29037,14.154
Australia 2013,28126,-0.622
Australia 2013,241750,-4.212
Australia 2013,116660,-6.716
Australia 2013,34507,-3.634
Australia 2013,-13216,19.002
Australia 2013,-18311,-3.25
Australia 2013,-330.81,7.31
Australia 2013,1491.9,-8.496
Australia 2013,359950,-7.984
Australia 2013,7130.3,-7.566
Australia 2013,12230,-1.184
Australia 2013,-10125,13.864
Australia 2013,-28085,2.526
Australia 2013,-36637,1.056
Australia 2013,-20680,-7.084
Australia 2013,-25857,-2.372
Australia 2013,-46380,-4.76
Australia 2013,-28408,6.292
Australia 2013,40634,-6.844
Australia 2013,-34586,9.956
Australia 2013,55922,4.19
Australia 2013,-28467,-3.38
Australia 2013,-47469,14.006
Australia 2013,8486.5,6.652
Japan 2013,2218.3,18.6
Japan 2013,32264,-8.42
Japan 2013,-42191,-9.56
Japan 2013,-10960,-9.24
Japan 2013,-1255.2,14.208
Japan 2013,4451.1,-3.804
Japan 2013,-23649,10.818
Japan 2013,-44575,0.466
Japan 2013,-31655,-2.764
Japan 2013,-33137,-9.214
Japan 2013,16203,-7.798
Japan 2013,-4236.9,-9.846
Japan 2013,-44374,14.378
Japan 2013,-43248,8.788
Japan 2013,-51391,-8.716
Japan 2013,47207,-9.634
Japan 2013,-4446.4,7.002
Japan 2013,-49911,-6.25
Japan 2013,-21831,-6.69
Japan 2013,5791.9,-2.496
Japan 2013,-24249,11.016
Japan 2013,78270,-2.566
Japan 2013,16130,-4.184
Japan 2013,1274.6,-5.136
Japan 2013,-39665,-8.474
Japan 2013,-36637,5.056
Japan 2013,-9180.1,-1.084
Japan 2013,-43657,-6.372
Japan 2013,-41880,5.24
Japan 2013,-24208,-2.708
Japan 2013,6534.2,-7.844
Japan 2013,-35286,0.956
Japan 2013,-41178,17.19
Japan 2013,-10867,2.62
Japan 2013,-33399,-4.994
Japan 2013,-19863,-1.348
Japan 2013,-49802,1.6
Japan 2013,4776,15.58
Japan 2013,-47391,4.44
Japan 2013,72840,9.76
Japan 2013,131840,2.208
Japan 2013,-71149,-1.804
Japan 2013,-25849,-2.182
Japan 2013,21225,-1.534
Japan 2013,-41875,2.236
Japan 2013,49523,-8.214
Japan 2013,-1697.3,-3.798
Japan 2013,-30787,-9.846
Japan 2013,-19174,1.378
Japan 2013,-18348,1.788
Japan 2013,107160,-2.716
Japan 2013,-2579.3,7.366
Japan 2013,32954,-1.998
Japan 2013,65489,-7.25
Japan 2013,-7730.8,1.31
Japan 2013,6991.9,-2.496
Japan 2013,-6447.9,1.016
Japan 2013,34470,-9.566
Japan 2013,-26970,3.816
Japan 2013,-20525,-3.136
Japan 2013,-11185,12.526
Japan 2013,-14437,5.056
Japan 2013,-9780.1,1.916
Japan 2013,7843,8.628
Japan 2013,-29480,9.24
Japan 2013,-28208,-0.708
Japan 2013,-22966,-3.844
Japan 2013,-35586,7.956
Japan 2013,771.91,-6.81
Japan 2013,-44567,-7.38
Japan 2013,-42369,-0.994
Japan 2013,4686.5,5.652
Japan 2013,170100,5.6
Japan 2013,-61954,-3.42
Japan 2013,10809,-1.56
Japan 2013,-49660,0.76
Japan 2013,-60455,3.208
Japan 2013,-16749,-3.804
Japan 2013,-61049,-3.182
Japan 2013,38825,13.466
Japan 2013,-42755,18.236
Japan 2013,-4677.5,-10.214
Japan 2013,-25297,-8.798
Japan 2013,1663.1,-2.846
